flightNumber,departureCity,arrivalCity,departureTime,OrderID,ItemID,ItemName,UserID,SeatNumber,itemPrice,quantity,status,orderTime,itemWeight
104,Changi,Kuching,2023-06-21 04:39:20,702,6,Coke,15,C3,5.0,4,Success,2023-06-21 11:39:20,0.1
110,Melbourne,Changi,2023-06-18 13:16:20,703,9,Perfume,13,B2,80.0,1,Success,2023-06-18 15:16:20,0.2
108,Changi,Manila,2023-06-20 14:11:20,704,9,Perfume,82,B1,80.0,1,Success,2023-06-20 23:11:20,0.2
107,Jakarta,Changi,2023-06-20 11:44:20,705,2,Nasi Lemak,73,C2,15.0,3,Success,2023-06-20 16:44:20,0.7
104,Changi,Kuching,2023-06-23 14:43:20,706,5,Dumplings,44,A3,20.0,1,Success,2023-06-23 20:43:20,0.4
110,Melbourne,Changi,2023-06-23 03:00:20,707,2,Nasi Lemak,66,B1,15.0,5,Success,2023-06-23 08:00:20,0.7
109,Jakarta,Bangkok,2023-06-23 03:18:20,708,3,Sandwich,77,B1,12.0,3,Success,2023-06-23 10:18:20,0.3
102,Jakarta,Bangkok,2023-06-24 01:11:20,709,2,Nasi Lemak,66,C3,15.0,2,Success,2023-06-24 01:11:20,0.7
110,Melbourne,Changi,2023-06-23 03:00:20,710,4,Sushi,44,B3,30.0,3,Success,2023-06-23 03:00:20,0.2
109,Jakarta,Bangkok,2023-06-20 02:43:20,711,7,Beer,14,C1,8.0,5,Success,2023-06-20 12:43:20,0.3
107,Jakarta,Changi,2023-06-23 07:17:20,712,8,Plane Miniature,70,B3,50.0,5,Success,2023-06-23 09:17:20,0.8
108,Changi,Manila,2023-06-24 16:46:20,713,9,Perfume,60,C1,80.0,5,Success,2023-06-24 22:46:20,0.2
110,Melbourne,Changi,2023-06-23 18:58:20,714,8,Plane Miniature,99,A3,50.0,1,Success,2023-06-23 20:58:20,0.8
108,Changi,Manila,2023-06-18 10:29:20,715,5,Dumplings,59,C2,20.0,2,Success,2023-06-18 19:29:20,0.4
101,Changi,Jakarta,2023-06-19 04:42:20,716,4,Sushi,28,A3,30.0,2,Success,2023-06-19 09:42:20,0.2
105,Changi,Melbourne,2023-06-18 16:39:20,717,6,Coke,66,B2,5.0,5,Success,2023-06-18 23:39:20,0.1
110,Melbourne,Changi,2023-06-19 07:52:20,718,2,Nasi Lemak,23,C3,15.0,3,Success,2023-06-19 10:52:20,0.7
102,Jakarta,Bangkok,2023-06-19 06:51:20,719,5,Dumplings,56,C2,20.0,5,Success,2023-06-19 14:51:20,0.4
102,Jakarta,Bangkok,2023-06-24 01:11:20,720,9,Perfume,71,C1,80.0,2,Success,2023-06-24 10:11:20,0.2
110,Melbourne,Changi,2023-06-18 13:16:20,721,4,Sushi,48,A2,30.0,4,Success,2023-06-18 15:16:20,0.2
101,Changi,Jakarta,2023-06-20 15:02:20,722,2,Nasi Lemak,68,B1,15.0,3,Success,2023-06-21 00:02:20,0.7
109,Jakarta,Bangkok,2023-06-21 19:47:20,723,7,Beer,44,A1,8.0,3,Success,2023-06-22 06:47:20,0.3
109,Jakarta,Bangkok,2023-06-21 23:22:20,724,6,Coke,10,A3,5.0,3,Success,2023-06-22 01:22:20,0.1
108,Changi,Manila,2023-06-18 10:29:20,725,10,Hoodie,1,C1,70.0,3,Success,2023-06-18 18:29:20,1.5
109,Jakarta,Bangkok,2023-06-18 05:15:20,726,4,Sushi,32,C2,30.0,3,Success,2023-06-18 12:15:20,0.2
102,Jakarta,Bangkok,2023-06-24 01:11:20,727,5,Dumplings,24,A1,20.0,5,Success,2023-06-24 04:11:20,0.4
109,Jakarta,Bangkok,2023-06-21 23:22:20,728,6,Coke,14,C1,5.0,4,Success,2023-06-22 11:22:20,0.1
109,Jakarta,Bangkok,2023-06-21 23:22:20,729,7,Beer,13,C2,8.0,4,Success,2023-06-22 04:22:20,0.3
100,Changi,Bangkok,2023-06-18 00:24:20,730,1,Briyani,11,C2,25.0,1,Success,2023-06-18 02:24:20,0.5
104,Changi,Kuching,2023-06-20 11:35:20,731,3,Sandwich,100,C2,12.0,5,Success,2023-06-20 16:35:20,0.3
107,Jakarta,Changi,2023-06-23 07:17:20,732,2,Nasi Lemak,28,A3,15.0,2,Success,2023-06-23 08:17:20,0.7
101,Changi,Jakarta,2023-06-19 04:42:20,733,1,Briyani,83,B1,25.0,5,Success,2023-06-19 13:42:20,0.5
104,Changi,Kuching,2023-06-21 04:39:20,734,5,Dumplings,45,C3,20.0,2,Success,2023-06-21 10:39:20,0.4
101,Changi,Jakarta,2023-06-19 04:42:20,735,4,Sushi,35,C1,30.0,3,Success,2023-06-19 05:42:20,0.2
104,Changi,Kuching,2023-06-21 04:39:20,736,10,Hoodie,25,C1,70.0,2,Success,2023-06-21 11:39:20,1.5
106,Bangkok,Changi,2023-06-18 22:19:20,737,9,Perfume,28,B2,80.0,4,Success,2023-06-19 00:19:20,0.2
104,Changi,Kuching,2023-06-17 18:46:20,738,3,Sandwich,42,B2,12.0,2,Success,2023-06-18 01:46:20,0.3
100,Changi,Bangkok,2023-06-18 00:24:20,739,5,Dumplings,58,B1,20.0,5,Success,2023-06-18 08:24:20,0.4
105,Changi,Melbourne,2023-06-20 11:38:20,740,3,Sandwich,60,B2,12.0,2,Success,2023-06-20 19:38:20,0.3
108,Changi,Manila,2023-06-20 14:11:20,741,10,Hoodie,66,A1,70.0,1,Success,2023-06-20 17:11:20,1.5
101,Changi,Jakarta,2023-06-20 15:02:20,742,7,Beer,7,B2,8.0,2,Success,2023-06-21 00:02:20,0.3
106,Bangkok,Changi,2023-06-20 12:09:20,743,10,Hoodie,45,B3,70.0,2,Success,2023-06-20 13:09:20,1.5
109,Jakarta,Bangkok,2023-06-23 03:18:20,744,5,Dumplings,61,C2,20.0,2,Success,2023-06-23 08:18:20,0.4
104,Changi,Kuching,2023-06-23 14:43:20,745,6,Coke,65,A3,5.0,2,Success,2023-06-23 19:43:20,0.1
104,Changi,Kuching,2023-06-23 23:07:20,746,3,Sandwich,3,B1,12.0,1,Success,2023-06-24 10:07:20,0.3
102,Jakarta,Bangkok,2023-06-24 07:03:20,747,9,Perfume,39,A1,80.0,1,Success,2023-06-24 09:03:20,0.2
105,Changi,Melbourne,2023-06-18 16:39:20,748,3,Sandwich,67,B1,12.0,5,Success,2023-06-19 00:39:20,0.3
104,Changi,Kuching,2023-06-17 18:46:20,749,6,Coke,73,B2,5.0,3,Success,2023-06-18 03:46:20,0.1
103,Manila,Changi,2023-06-22 12:46:20,750,8,Plane Miniature,100,C2,50.0,3,Success,2023-06-22 16:46:20,0.8
104,Changi,Kuching,2023-06-23 14:43:20,751,6,Coke,19,A2,5.0,4,Success,2023-06-24 02:43:20,0.1
101,Changi,Jakarta,2023-06-18 19:35:20,752,2,Nasi Lemak,81,C3,15.0,4,Success,2023-06-19 02:35:20,0.7
108,Changi,Manila,2023-06-18 10:29:20,753,8,Plane Miniature,49,B3,50.0,4,Success,2023-06-18 10:29:20,0.8
108,Changi,Manila,2023-06-22 02:21:20,754,4,Sushi,56,C1,30.0,3,Success,2023-06-22 09:21:20,0.2
110,Melbourne,Changi,2023-06-23 18:58:20,755,10,Hoodie,91,A1,70.0,2,Success,2023-06-23 18:58:20,1.5
110,Melbourne,Changi,2023-06-23 03:00:20,756,6,Coke,50,A1,5.0,1,Success,2023-06-23 12:00:20,0.1
104,Changi,Kuching,2023-06-17 18:46:20,757,6,Coke,5,B2,5.0,1,Success,2023-06-17 23:46:20,0.1
103,Manila,Changi,2023-06-20 12:38:20,758,7,Beer,5,C3,8.0,5,Success,2023-06-20 20:38:20,0.3
108,Changi,Manila,2023-06-21 20:27:20,759,7,Beer,61,A2,8.0,4,Success,2023-06-22 07:27:20,0.3
103,Manila,Changi,2023-06-20 12:38:20,760,8,Plane Miniature,46,A1,50.0,5,Success,2023-06-20 14:38:20,0.8
106,Bangkok,Changi,2023-06-18 22:19:20,761,9,Perfume,78,A1,80.0,2,Success,2023-06-19 07:19:20,0.2
100,Changi,Bangkok,2023-06-23 20:03:20,762,2,Nasi Lemak,36,C3,15.0,2,Success,2023-06-24 08:03:20,0.7
107,Jakarta,Changi,2023-06-21 16:46:20,763,6,Coke,2,B2,5.0,2,Success,2023-06-21 21:46:20,0.1
105,Changi,Melbourne,2023-06-20 20:04:20,764,1,Briyani,49,C3,25.0,4,Success,2023-06-21 07:04:20,0.5
106,Bangkok,Changi,2023-06-18 22:19:20,765,10,Hoodie,22,A2,70.0,1,Success,2023-06-19 09:19:20,1.5
110,Melbourne,Changi,2023-06-18 13:16:20,766,2,Nasi Lemak,63,A3,15.0,4,Success,2023-06-18 17:16:20,0.7
100,Changi,Bangkok,2023-06-18 00:24:20,767,7,Beer,13,C3,8.0,5,Success,2023-06-18 10:24:20,0.3
106,Bangkok,Changi,2023-06-18 22:19:20,768,10,Hoodie,30,A2,70.0,3,Success,2023-06-19 07:19:20,1.5
106,Bangkok,Changi,2023-06-18 01:28:20,769,1,Briyani,83,A3,25.0,1,Success,2023-06-18 09:28:20,0.5
107,Jakarta,Changi,2023-06-21 22:18:20,770,2,Nasi Lemak,91,C3,15.0,2,Success,2023-06-22 05:18:20,0.7
108,Changi,Manila,2023-06-18 10:29:20,771,9,Perfume,70,C2,80.0,2,Success,2023-06-18 17:29:20,0.2
103,Manila,Changi,2023-06-21 11:14:20,772,2,Nasi Lemak,38,A1,15.0,5,Success,2023-06-21 13:14:20,0.7
102,Jakarta,Bangkok,2023-06-24 07:03:20,773,6,Coke,2,A3,5.0,1,Success,2023-06-24 18:03:20,0.1
109,Jakarta,Bangkok,2023-06-21 23:22:20,774,7,Beer,40,A2,8.0,1,Success,2023-06-22 08:22:20,0.3
105,Changi,Melbourne,2023-06-19 12:54:20,775,7,Beer,12,C3,8.0,3,Success,2023-06-19 16:54:20,0.3
102,Jakarta,Bangkok,2023-06-24 07:03:20,776,9,Perfume,72,C3,80.0,4,Success,2023-06-24 19:03:20,0.2
103,Manila,Changi,2023-06-21 11:14:20,777,9,Perfume,8,A2,80.0,3,Success,2023-06-21 16:14:20,0.2
104,Changi,Kuching,2023-06-17 18:46:20,778,3,Sandwich,2,C1,12.0,4,Success,2023-06-17 22:46:20,0.3
101,Changi,Jakarta,2023-06-23 07:02:20,779,6,Coke,37,C1,5.0,4,Success,2023-06-23 13:02:20,0.1
105,Changi,Melbourne,2023-06-18 16:39:20,780,1,Briyani,11,B3,25.0,1,Success,2023-06-18 19:39:20,0.5
106,Bangkok,Changi,2023-06-18 20:32:20,781,10,Hoodie,64,B3,70.0,1,Success,2023-06-19 05:32:20,1.5
109,Jakarta,Bangkok,2023-06-21 23:22:20,782,6,Coke,25,C3,5.0,4,Success,2023-06-22 05:22:20,0.1
109,Jakarta,Bangkok,2023-06-21 23:22:20,783,10,Hoodie,12,C3,70.0,4,Success,2023-06-22 11:22:20,1.5
105,Changi,Melbourne,2023-06-20 20:04:20,784,7,Beer,35,B1,8.0,1,Success,2023-06-20 21:04:20,0.3
102,Jakarta,Bangkok,2023-06-24 01:11:20,785,10,Hoodie,70,B3,70.0,5,Success,2023-06-24 09:11:20,1.5
103,Manila,Changi,2023-06-20 12:38:20,786,2,Nasi Lemak,38,A2,15.0,3,Success,2023-06-20 14:38:20,0.7
105,Changi,Melbourne,2023-06-19 12:54:20,787,4,Sushi,100,C3,30.0,1,Success,2023-06-20 00:54:20,0.2
108,Changi,Manila,2023-06-20 14:11:20,788,8,Plane Miniature,58,B2,50.0,2,Success,2023-06-20 14:11:20,0.8
108,Changi,Manila,2023-06-20 14:11:20,789,8,Plane Miniature,18,C1,50.0,3,Success,2023-06-20 17:11:20,0.8
106,Bangkok,Changi,2023-06-18 20:32:20,790,7,Beer,54,C3,8.0,5,Success,2023-06-18 20:32:20,0.3
102,Jakarta,Bangkok,2023-06-24 01:11:20,791,10,Hoodie,82,B1,70.0,2,Success,2023-06-24 12:11:20,1.5
102,Jakarta,Bangkok,2023-06-19 06:51:20,792,8,Plane Miniature,95,A3,50.0,4,Success,2023-06-19 17:51:20,0.8
101,Changi,Jakarta,2023-06-20 15:02:20,793,5,Dumplings,17,B2,20.0,2,Success,2023-06-20 22:02:20,0.4
102,Jakarta,Bangkok,2023-06-22 16:43:20,794,10,Hoodie,11,A3,70.0,3,Success,2023-06-22 17:43:20,1.5
110,Melbourne,Changi,2023-06-23 03:00:20,795,1,Briyani,38,B2,25.0,1,Success,2023-06-23 08:00:20,0.5
103,Manila,Changi,2023-06-20 12:38:20,796,5,Dumplings,88,C2,20.0,5,Success,2023-06-20 20:38:20,0.4
102,Jakarta,Bangkok,2023-06-19 06:51:20,797,7,Beer,75,C2,8.0,5,Success,2023-06-19 12:51:20,0.3
101,Changi,Jakarta,2023-06-18 19:35:20,798,4,Sushi,65,C1,30.0,4,Success,2023-06-19 04:35:20,0.2
106,Bangkok,Changi,2023-06-20 12:09:20,799,10,Hoodie,20,C3,70.0,4,Success,2023-06-20 22:09:20,1.5
107,Jakarta,Changi,2023-06-22 05:54:20,800,3,Sandwich,56,B2,12.0,2,Success,2023-06-22 15:54:20,0.3
101,Changi,Jakarta,2023-06-19 04:42:20,801,5,Dumplings,80,B2,20.0,1,Success,2023-06-19 14:42:20,0.4
110,Melbourne,Changi,2023-06-23 18:58:20,802,8,Plane Miniature,57,C2,50.0,4,Success,2023-06-24 00:58:20,0.8
106,Bangkok,Changi,2023-06-21 23:25:20,803,10,Hoodie,96,B3,70.0,2,Success,2023-06-22 04:25:20,1.5
101,Changi,Jakarta,2023-06-23 07:02:20,804,10,Hoodie,34,C1,70.0,3,Success,2023-06-23 12:02:20,1.5
103,Manila,Changi,2023-06-20 12:38:20,805,5,Dumplings,45,A1,20.0,1,Success,2023-06-20 20:38:20,0.4
108,Changi,Manila,2023-06-20 14:11:20,806,1,Briyani,29,C2,25.0,1,Success,2023-06-21 00:11:20,0.5
109,Jakarta,Bangkok,2023-06-21 19:47:20,807,7,Beer,66,A2,8.0,4,Success,2023-06-21 21:47:20,0.3
105,Changi,Melbourne,2023-06-20 11:38:20,808,4,Sushi,46,C1,30.0,5,Success,2023-06-20 11:38:20,0.2
107,Jakarta,Changi,2023-06-21 16:46:20,809,3,Sandwich,91,C2,12.0,2,Success,2023-06-21 18:46:20,0.3
104,Changi,Kuching,2023-06-23 23:07:20,810,4,Sushi,68,B2,30.0,4,Success,2023-06-24 05:07:20,0.2
104,Changi,Kuching,2023-06-20 11:35:20,811,6,Coke,33,B1,5.0,4,Success,2023-06-20 11:35:20,0.1
101,Changi,Jakarta,2023-06-18 19:35:20,812,9,Perfume,46,C3,80.0,5,Success,2023-06-18 22:35:20,0.2
109,Jakarta,Bangkok,2023-06-23 03:18:20,813,4,Sushi,42,C1,30.0,3,Success,2023-06-23 09:18:20,0.2
102,Jakarta,Bangkok,2023-06-19 06:51:20,814,8,Plane Miniature,81,B3,50.0,1,Success,2023-06-19 16:51:20,0.8
110,Melbourne,Changi,2023-06-18 13:16:20,815,8,Plane Miniature,39,A2,50.0,4,Success,2023-06-18 23:16:20,0.8
108,Changi,Manila,2023-06-21 20:27:20,816,1,Briyani,18,C1,25.0,1,Success,2023-06-22 02:27:20,0.5
100,Changi,Bangkok,2023-06-24 09:47:20,817,9,Perfume,11,C1,80.0,2,Success,2023-06-24 17:47:20,0.2
109,Jakarta,Bangkok,2023-06-21 23:22:20,818,6,Coke,36,C2,5.0,4,Success,2023-06-22 05:22:20,0.1
105,Changi,Melbourne,2023-06-19 12:54:20,819,1,Briyani,25,A1,25.0,2,Success,2023-06-19 23:54:20,0.5
102,Jakarta,Bangkok,2023-06-19 06:51:20,820,9,Perfume,67,B1,80.0,4,Success,2023-06-19 18:51:20,0.2
107,Jakarta,Changi,2023-06-20 11:44:20,821,3,Sandwich,77,B2,12.0,5,Success,2023-06-20 18:44:20,0.3
101,Changi,Jakarta,2023-06-23 07:02:20,822,7,Beer,90,A1,8.0,3,Success,2023-06-23 12:02:20,0.3
106,Bangkok,Changi,2023-06-21 23:25:20,823,8,Plane Miniature,22,B2,50.0,2,Success,2023-06-22 11:25:20,0.8
108,Changi,Manila,2023-06-20 14:11:20,824,5,Dumplings,73,C1,20.0,1,Success,2023-06-20 21:11:20,0.4
104,Changi,Kuching,2023-06-20 11:35:20,825,7,Beer,74,C3,8.0,1,Success,2023-06-20 11:35:20,0.3
109,Jakarta,Bangkok,2023-06-23 03:18:20,826,7,Beer,100,B3,8.0,3,Success,2023-06-23 14:18:20,0.3
101,Changi,Jakarta,2023-06-20 11:23:20,827,5,Dumplings,25,B2,20.0,5,Success,2023-06-20 16:23:20,0.4
103,Manila,Changi,2023-06-22 12:46:20,828,4,Sushi,9,C1,30.0,2,Success,2023-06-22 22:46:20,0.2
102,Jakarta,Bangkok,2023-06-19 06:51:20,829,2,Nasi Lemak,18,B3,15.0,3,Success,2023-06-19 13:51:20,0.7
110,Melbourne,Changi,2023-06-21 19:06:20,830,7,Beer,39,A2,8.0,2,Success,2023-06-22 00:06:20,0.3
100,Changi,Bangkok,2023-06-18 00:24:20,831,7,Beer,12,B2,8.0,5,Success,2023-06-18 09:24:20,0.3
104,Changi,Kuching,2023-06-17 18:46:20,832,6,Coke,62,B2,5.0,4,Success,2023-06-18 02:46:20,0.1
105,Changi,Melbourne,2023-06-20 11:38:20,833,5,Dumplings,44,C2,20.0,3,Success,2023-06-20 11:38:20,0.4
105,Changi,Melbourne,2023-06-19 12:54:20,834,4,Sushi,73,B1,30.0,1,Success,2023-06-19 19:54:20,0.2
107,Jakarta,Changi,2023-06-21 22:18:20,835,3,Sandwich,22,A1,12.0,4,Success,2023-06-22 04:18:20,0.3
101,Changi,Jakarta,2023-06-23 07:02:20,836,8,Plane Miniature,63,B2,50.0,5,Success,2023-06-23 08:02:20,0.8
109,Jakarta,Bangkok,2023-06-21 19:47:20,837,7,Beer,91,A3,8.0,2,Success,2023-06-21 19:47:20,0.3
103,Manila,Changi,2023-06-20 12:38:20,838,5,Dumplings,45,B3,20.0,1,Success,2023-06-21 00:38:20,0.4
104,Changi,Kuching,2023-06-17 18:46:20,839,3,Sandwich,81,B2,12.0,3,Success,2023-06-18 04:46:20,0.3
102,Jakarta,Bangkok,2023-06-24 01:11:20,840,7,Beer,18,C2,8.0,2,Success,2023-06-24 13:11:20,0.3
100,Changi,Bangkok,2023-06-18 17:05:20,841,2,Nasi Lemak,34,C3,15.0,4,Success,2023-06-18 21:05:20,0.7
107,Jakarta,Changi,2023-06-23 07:17:20,842,2,Nasi Lemak,19,A1,15.0,1,Success,2023-06-23 18:17:20,0.7
107,Jakarta,Changi,2023-06-22 05:54:20,843,1,Briyani,26,C1,25.0,2,Success,2023-06-22 13:54:20,0.5
102,Jakarta,Bangkok,2023-06-19 06:51:20,844,6,Coke,98,B2,5.0,4,Success,2023-06-19 12:51:20,0.1
109,Jakarta,Bangkok,2023-06-20 02:43:20,845,6,Coke,13,A1,5.0,2,Success,2023-06-20 13:43:20,0.1
100,Changi,Bangkok,2023-06-23 20:03:20,846,4,Sushi,77,A1,30.0,2,Success,2023-06-24 06:03:20,0.2
104,Changi,Kuching,2023-06-20 11:35:20,847,8,Plane Miniature,30,B1,50.0,4,Success,2023-06-20 18:35:20,0.8
106,Bangkok,Changi,2023-06-18 01:28:20,848,9,Perfume,59,A1,80.0,4,Success,2023-06-18 13:28:20,0.2
101,Changi,Jakarta,2023-06-20 11:23:20,849,2,Nasi Lemak,82,B2,15.0,5,Success,2023-06-20 17:23:20,0.7
101,Changi,Jakarta,2023-06-19 04:42:20,850,1,Briyani,97,C2,25.0,5,Success,2023-06-19 14:42:20,0.5
107,Jakarta,Changi,2023-06-20 11:44:20,851,3,Sandwich,64,C3,12.0,1,Success,2023-06-20 19:44:20,0.3
103,Manila,Changi,2023-06-22 12:46:20,852,2,Nasi Lemak,29,B2,15.0,2,Success,2023-06-22 17:46:20,0.7
109,Jakarta,Bangkok,2023-06-20 02:43:20,853,2,Nasi Lemak,14,B1,15.0,4,Success,2023-06-20 05:43:20,0.7
100,Changi,Bangkok,2023-06-20 07:03:20,854,1,Briyani,51,B2,25.0,4,Success,2023-06-20 10:03:20,0.5
110,Melbourne,Changi,2023-06-23 18:58:20,855,7,Beer,86,C3,8.0,3,Success,2023-06-23 18:58:20,0.3
108,Changi,Manila,2023-06-18 10:29:20,856,8,Plane Miniature,24,C3,50.0,1,Success,2023-06-18 13:29:20,0.8
109,Jakarta,Bangkok,2023-06-21 19:47:20,857,6,Coke,11,A1,5.0,2,Success,2023-06-21 22:47:20,0.1
100,Changi,Bangkok,2023-06-18 00:24:20,858,6,Coke,3,B1,5.0,3,Success,2023-06-18 04:24:20,0.1
104,Changi,Kuching,2023-06-23 14:43:20,859,10,Hoodie,20,C2,70.0,2,Success,2023-06-24 00:43:20,1.5
100,Changi,Bangkok,2023-06-23 20:03:20,860,9,Perfume,78,C2,80.0,2,Success,2023-06-24 01:03:20,0.2
104,Changi,Kuching,2023-06-23 14:43:20,861,8,Plane Miniature,5,A3,50.0,1,Success,2023-06-23 22:43:20,0.8
109,Jakarta,Bangkok,2023-06-20 02:43:20,862,3,Sandwich,48,A1,12.0,1,Success,2023-06-20 03:43:20,0.3
109,Jakarta,Bangkok,2023-06-21 23:22:20,863,7,Beer,34,C3,8.0,2,Success,2023-06-22 06:22:20,0.3
104,Changi,Kuching,2023-06-23 23:07:20,864,6,Coke,63,B2,5.0,2,Success,2023-06-24 04:07:20,0.1
109,Jakarta,Bangkok,2023-06-23 03:18:20,865,6,Coke,71,C3,5.0,1,Success,2023-06-23 07:18:20,0.1
103,Manila,Changi,2023-06-21 04:34:20,866,8,Plane Miniature,92,A2,50.0,5,Success,2023-06-21 06:34:20,0.8
108,Changi,Manila,2023-06-24 16:46:20,867,9,Perfume,55,C2,80.0,4,Success,2023-06-25 00:46:20,0.2
106,Bangkok,Changi,2023-06-18 20:32:20,868,10,Hoodie,13,C3,70.0,1,Success,2023-06-19 01:32:20,1.5
109,Jakarta,Bangkok,2023-06-21 23:22:20,869,6,Coke,19,B3,5.0,4,Success,2023-06-21 23:22:20,0.1
105,Changi,Melbourne,2023-06-20 11:38:20,870,1,Briyani,28,B1,25.0,2,Success,2023-06-20 15:38:20,0.5
108,Changi,Manila,2023-06-21 20:27:20,871,6,Coke,81,C2,5.0,2,Success,2023-06-22 01:27:20,0.1
105,Changi,Melbourne,2023-06-20 20:04:20,872,9,Perfume,32,C1,80.0,2,Success,2023-06-20 20:04:20,0.2
109,Jakarta,Bangkok,2023-06-21 23:22:20,873,6,Coke,43,B3,5.0,5,Success,2023-06-22 10:22:20,0.1
106,Bangkok,Changi,2023-06-20 12:09:20,874,9,Perfume,16,B2,80.0,3,Success,2023-06-21 00:09:20,0.2
107,Jakarta,Changi,2023-06-23 07:17:20,875,3,Sandwich,95,C3,12.0,1,Success,2023-06-23 14:17:20,0.3
103,Manila,Changi,2023-06-21 01:44:20,876,5,Dumplings,96,B3,20.0,2,Success,2023-06-21 07:44:20,0.4
110,Melbourne,Changi,2023-06-18 13:16:20,877,3,Sandwich,3,C1,12.0,3,Success,2023-06-18 23:16:20,0.3
103,Manila,Changi,2023-06-20 12:38:20,878,9,Perfume,54,A3,80.0,2,Success,2023-06-20 23:38:20,0.2
104,Changi,Kuching,2023-06-21 04:39:20,879,9,Perfume,48,B1,80.0,2,Success,2023-06-21 13:39:20,0.2
109,Jakarta,Bangkok,2023-06-18 05:15:20,880,9,Perfume,55,A1,80.0,3,Success,2023-06-18 16:15:20,0.2
108,Changi,Manila,2023-06-18 10:29:20,881,9,Perfume,5,C1,80.0,2,Success,2023-06-18 15:29:20,0.2
105,Changi,Melbourne,2023-06-18 16:39:20,882,5,Dumplings,96,B3,20.0,3,Success,2023-06-19 01:39:20,0.4
105,Changi,Melbourne,2023-06-19 12:54:20,883,4,Sushi,72,A1,30.0,2,Success,2023-06-19 20:54:20,0.2
109,Jakarta,Bangkok,2023-06-23 03:18:20,884,3,Sandwich,33,B3,12.0,2,Success,2023-06-23 05:18:20,0.3
109,Jakarta,Bangkok,2023-06-23 03:18:20,885,7,Beer,6,A3,8.0,5,Success,2023-06-23 10:18:20,0.3
101,Changi,Jakarta,2023-06-20 15:02:20,886,10,Hoodie,95,C3,70.0,5,Success,2023-06-20 21:02:20,1.5
103,Manila,Changi,2023-06-21 11:14:20,887,7,Beer,26,B1,8.0,1,Success,2023-06-21 13:14:20,0.3
108,Changi,Manila,2023-06-24 16:46:20,888,4,Sushi,60,B3,30.0,3,Success,2023-06-24 17:46:20,0.2
101,Changi,Jakarta,2023-06-20 15:02:20,889,1,Briyani,89,C1,25.0,3,Success,2023-06-20 18:02:20,0.5
104,Changi,Kuching,2023-06-20 11:35:20,890,8,Plane Miniature,39,B2,50.0,2,Success,2023-06-20 16:35:20,0.8
101,Changi,Jakarta,2023-06-20 11:23:20,891,1,Briyani,70,C2,25.0,2,Success,2023-06-20 12:23:20,0.5
109,Jakarta,Bangkok,2023-06-18 05:15:20,892,4,Sushi,17,A1,30.0,4,Success,2023-06-18 05:15:20,0.2
106,Bangkok,Changi,2023-06-20 12:09:20,893,10,Hoodie,47,C2,70.0,2,Success,2023-06-20 23:09:20,1.5
104,Changi,Kuching,2023-06-23 23:07:20,894,7,Beer,25,A1,8.0,4,Success,2023-06-24 07:07:20,0.3
100,Changi,Bangkok,2023-06-23 20:03:20,895,5,Dumplings,64,B1,20.0,2,Success,2023-06-24 04:03:20,0.4
109,Jakarta,Bangkok,2023-06-23 03:18:20,896,7,Beer,52,C2,8.0,2,Success,2023-06-23 12:18:20,0.3
108,Changi,Manila,2023-06-24 16:46:20,897,7,Beer,19,C2,8.0,5,Success,2023-06-24 21:46:20,0.3
110,Melbourne,Changi,2023-06-18 13:16:20,898,8,Plane Miniature,68,A2,50.0,5,Success,2023-06-19 00:16:20,0.8
107,Jakarta,Changi,2023-06-23 07:17:20,899,2,Nasi Lemak,52,A2,15.0,2,Success,2023-06-23 13:17:20,0.7
110,Melbourne,Changi,2023-06-23 18:58:20,900,8,Plane Miniature,31,C3,50.0,4,Success,2023-06-23 22:58:20,0.8
103,Manila,Changi,2023-06-22 12:46:20,901,2,Nasi Lemak,94,A3,15.0,4,Success,2023-06-22 22:46:20,0.7
105,Changi,Melbourne,2023-06-20 20:04:20,902,3,Sandwich,14,B2,12.0,3,Success,2023-06-21 08:04:20,0.3
110,Melbourne,Changi,2023-06-23 18:58:20,903,8,Plane Miniature,70,A2,50.0,5,Success,2023-06-24 01:58:20,0.8
110,Melbourne,Changi,2023-06-18 13:16:20,904,9,Perfume,12,B1,80.0,4,Success,2023-06-18 21:16:20,0.2
108,Changi,Manila,2023-06-24 16:46:20,905,10,Hoodie,64,C1,70.0,4,Success,2023-06-24 22:46:20,1.5
104,Changi,Kuching,2023-06-17 18:46:20,906,3,Sandwich,35,B3,12.0,2,Success,2023-06-18 06:46:20,0.3
110,Melbourne,Changi,2023-06-18 13:16:20,907,8,Plane Miniature,45,B2,50.0,3,Success,2023-06-18 21:16:20,0.8
108,Changi,Manila,2023-06-24 16:46:20,908,4,Sushi,54,B1,30.0,4,Success,2023-06-25 04:46:20,0.2
110,Melbourne,Changi,2023-06-23 03:00:20,909,4,Sushi,75,C2,30.0,5,Success,2023-06-23 04:00:20,0.2
100,Changi,Bangkok,2023-06-18 00:24:20,910,8,Plane Miniature,85,A1,50.0,5,Success,2023-06-18 11:24:20,0.8
104,Changi,Kuching,2023-06-20 11:35:20,911,7,Beer,51,C3,8.0,1,Success,2023-06-20 17:35:20,0.3
108,Changi,Manila,2023-06-22 02:21:20,912,10,Hoodie,29,B2,70.0,2,Success,2023-06-22 08:21:20,1.5
108,Changi,Manila,2023-06-20 14:11:20,913,1,Briyani,27,A3,25.0,2,Success,2023-06-20 23:11:20,0.5
